Name,Vorname,Partei,ListeNr,svy_q2,svy_q3,svy_q4,Patriotismus,Zuwanderung,Umwelt,Energie,Wirtschaft,Sozialwerke,Familie,Gesundheit,Gleichstellung,Landwirtschaft,Verkehr,Bildung,Schwerpunkt
Flach,Beat,GLP,06a,"Ich möchte daran mitwirken, dass die Schweiz und die Welt sich nachhaltiger entwickelt als bisher. Wirtschaftlicher Erfolg, soziale Gerechtigkeit und Umweltschutz schliessen sich nicht aus, sonder ergänzen sich. Ich sehe die Schweiz als Teil Europas und der demokratischen Kräfte dieser Welt.","Mehr Umweltschutz, Massnahmen gegen den Klimawandel, Umsetzung der Energiewende, die Verbesserung der Zusammenarbeit mit der EU und Stärkung der Demokratieförderung bei uns und auf der Welt. Wir haben viel zu tun und mit Mut zur Lösung schaffen wir das auch.",Wichtiger als dem Aargau mehr Vorteile zu verschaffen ist die Verbesserte Zusammenarbeit zwischen den Kantonen! Mehr Gemeinsinn und weniger Kantönligeist! Die Aufgaben sind nur zusammen zu lösen.,1.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Portmann,Barbara,GLP,06a,"Unser Land mitgestalten zu dürfen, ist ein Privileg. Unserem Kanton in Bern ein Gesicht, eine Stimme, eine Haltung zu geben, spornt mich an. Ich bringe breite Erfahrungen aus kommunaler und kantonaler Ebene mit (Legislative, Exekutive und Verwaltung), ebenso aus ehrenamtlichen Tätigkeiten.","Der Klimawandel stellt uns vor immense Herausforderungen. Zusätzlich zu den Anstrengungen für die Energiewende und den Erhalt der Biodiversität gilt es, unsere Infrastruktur auf Hitze und Trockenheit anzupassen, so auch Schulareale und Altersheime. Forschung und Innovation sind der Schlüssel.",Wir brauchen dringend stabile Verhältnisse und neue Verträge mit der EU. Speziell im Grenzkanton Aargau ist die Wirtschaft darauf angewiesen. Investitionen in die Vereinbarkeit von Familie und Beruf stärken unseren Wirtschaftsstandort.,0.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,Wirtschaft
von Planta,Gian,GLP,06a,Ich will Verantwortung übernehmen um die Erfolgsgeschichte der Schweiz weiter zu schreiben und die Klimaerwärmung in den Griff zu kriegen. Dafür müssen wir handeln. Jetzt.,"Klimawandel, Kostenwachstum im Gesundheitswesen, Sicherung der Altersvorsorge ohne Umverteilung von jung zu alt, einfache und gute Rahmenbedingungen für die Wirtschaft inklusive Weiterentwicklung des bilateralen Weges, mehr umweltfreundlichen Verkehr und Taktfahrplanverbesserungen.",Ausbau des öffentlichen Verkehrs,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,"Verkehr, Umwelt"
Ernst,Manuela,GLP,06a,"Meine grosse Motivation ist der vielfältige Wissensaustausch - politische Herausforderungen brauchen diverse Lösungsansätze und ein ein breit abgestütztes Wissen, was ein einzelner nicht mitbringt. Als Architektin werde ich meine Erfahrungen bei Bauprojekten und mit Gesetzen einbringen können.","Die Klimaziele erreichen wir nur zusammen mit der Wirtschaft - das gelingt aber weder mit Klima- noch Sesselklebern. Klimaschädliches Handeln darf sich nicht mehr lohnen, dafür sollen innovative Lösungen gefördert werden.",Zur Reduktion von Stau sind attraktive öV-Verbindungen und der Ausbau vom öffentlichen Verkehr für den Aargau essentiell. Aber auch Velo-Routen sollen mit nationaler Unterstützung gefördert werden.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Huber,Lukas,GLP,06a,"Wir bestimmen heute, in welchem Land unsere Kinder und Enkelkinder aufwachsen werden. Als Vater und Bürger fühle ich mich verpflichtet, die Welt von morgen mitzugestalten. Mit grosser Leidenschaft und mit all meinem Wissen und meiner Erfahrung möchte ich im Parlament einen Beitrag dazu leisten.","Oberstes Ziel der Politik ist die Erhaltung unserer Lebensgrundlagen: Eine gesunde Umwelt, eine starke Bildung, ausgeglichene Finanzen und stabile Beziehungen zu unseren Nachbarn. Das erreichen wir, indem wir Innovation fördern und die Digitalisierung als Chance nutzen.","Der Kanton Aargau vereint viele Eigenschaften, die wir auch als Land fördern müssen: Wunderbare Natur, attraktive Wohn- und Wirtschaftsbedingungen, ein funktionierendes öV-Netz und gesunde Finanzen. Indem ich mich für diese Themen in der Bundesversammlung einsetze, stärke ich auch den Kanton Aargau.",0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Familie
Kern Knecht,Leandra,GLP,06a,"Mitreden - Mitgestalten - Mitentscheiden Dank der direkten Demokratie die wir in der Schweiz geniessen, haben wir das Privileg, aktiv mitzureden, mitzugestalten und mitzuentscheiden wie und wohin wir uns als Land und Gesellschaft entwickeln wollen.","Der Klimawandel mit all seinen Folgen ist unser dringenstes und grösstes Problem. Wir erhalten in regelmässigen Abständen einen bitteren Vorgeschmack davon wie unsere Zukunft aussehen wird, wenn wir nicht schnellst möglich das Ruder herum reissen und die Klimaziele konsequent umsetzen.","Zeigen, dass der Kanton Aargau mehr zu bieten hat als Rüebli, AKWs, weisse Socken und Autobahnen",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
Betsche,Matthias,GLP,06a,"Wir können nicht weiter auf Kosten der nächsten Generationen leben. Unsere Zukunft hängt stark davon ab, Wirtschaft und Umwelt zu Partnern zu machen. Ich stehe für einen zukunftsgerichteten und lebenswerten Kanton Aargau, wo wirtschaftlicher Erfolg Hand in Hand mit Umwelt – und Naturschutz geht.","Seit Jahrzehnten wird von der Klimaerwärmung gesprochen, vom Raubbau an der Natur. Wir haben bislang zu wenig gemacht, um dies zu ändern. Die Auswirkungen des Klimawandels werden zunehmend spürbar. Die Erhaltung der Biodiversität ist eine wirtschaftliche Notwendigkeit.","Eine intakte Natur und eine starke Wirtschaft sind Ziele, die gemeinsam zu erreichen sind – sind eine Chance, machen den Aargau attraktiv. Ich möchte die innovative und ökologische Kreislaufwirtschaft auf Bundesebene stärken. Hier hat der Kanton Aargau die Chance, eine Vorreiterrolle zu übernehmen.",0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Umwelt
Rauber Saxer,Andrea,GLP,06a,Beruflich arbeite ich seit 30 Jahren in der Politik. Als Botschafterin der Schweiz in Bosnien und Herzegowina war ich schockiert über die schlimme Luftverschmutzung in Sarajewo. Damit begann mein Engagement für die Umwelt. Zurück in der Schweiz fand ich zur GLP und wurde in den Einwohnerrat gewählt.,Ein grosser Umbruch im Arbeitsmarkt kommt auf uns zu. Die grosse Babyboomergeneration geht in Pension. Es gilt die Älteren im Arbeitsmarkt attraktiv zu halten und den Jüngeren Perspektiven zu bieten. Dazu gehört auch die bessere Vereinbarkeit von Beruf und Familie.,"Die bilateralen Verträge zwischen der Schweiz und der EU sind für den Grenzkanton Aargau von besonders grosser Bedeutung. Wir brauchen endlich eine Verhandlungslösung mit der EU. Das ist wichtig für die Aargauer Wirtschaft, aber auch für den Bildungs- und Forschungsstandort.",0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,Bildung
Ounde,Ignatius,GLP,06a,"Ich habe schnell gemerkt, dass viele Fragen im politischen Raum geklärt werden müssen. Dies ist meine Motivation, Verantwortung zu übernehmen und die Zukunft aktiv mitzugestalten.Durch meine Arbeit und meine aktive Beteiligung in Vereinen, Sport und Kultur, kenne ich alltägliche Herausforderungen","Erstens die Gesundheit: Die Herausforderungen sind Prämien, überfüllte Notfälle, Fachkräftemangel. Lösung: Spitalfinazierung, Reformen, Prävention. Zweitens der Fachkräftemangel. Hier wäre die  Lösung, Unterbeschäftigte besser in Arbeitsmarkt zu integrieren.","Ich werde mich weiterhin dafür einsetzen, den Kanton Aargau zu einem florierenden und dynamischen Wohn- und Wirtschaftsstandort zu entwickeln. Mein Ziel ist es, durch Erfolg und Leistungsfähigkeit eine Attraktivität zu schaffen, die sowohl für Unternehmen als auch für Einwohnerinnen und Einwohner spürbar ist.",0.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Wirtschaft
Moser,Françoise,GLP,06a,"Ich sehe die Schweiz nicht in Schwarz-Weiss-Tönen. Es sind die Grauschattierungen, die mich interessieren. Für meine politische Tätigkeit heisst dies: keine Polemik, sondern gemeinsam mit einer möglichst breiten Anspruchsgruppe eine gemeinsame Lösung erarbeiten. Nur so kommen wir voran.","Hohe Priorität geniesst bei mir die Umwelt. Es ist höchste Zeit, dass wir endlich konsequent auf die vorhandenen Technologien zurückgreifen und unsere Energiewirtschaft nachhaltig umbauen. Zudem muss der Rückgang unserer Artenvielfalt gestoppt werden.  Ohne Flora und Fauna - kein Mensch.","In Kenntnis um die Bedeutung des Wirtschaftsstandorts Schweiz ist es wichtig, dass wir zu unseren Nachbarn in der EU gute und faire Kontakte pflegen. Wir brauchen eine tragfähige Lösung zur Zusammenarbeit, so dass bestehende und neue Unternehmen langfristige Perspektiven in der Schweiz haben.",0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wirtschaft, Zuwanderung"
Budmiger,Hampi,GLP,06a,"Ich bin seit über 15 Jahren auf kommunaler und kantonaler Ebene in der Politik engagiert. Zeit die nationale Stufe zu betreten. Ich will Einfluss nehmen und gestalten, übernehme gerne Verantwortung und habe den MUT FÜR LÖSUNGEN.","Mit Anreizen eine nachhaltige Wirtschaft fördern und stärken, nicht mit Verboten. Auf veränderte Bedingungen (klimatisch und wirtschaftlich) einstellen. Im Gesundheitswesen finanzielle Fehlanreize eliminieren (ESAF) und dem Generationenvertrag höchste Priorität geben (AHV-Alter und PK-Reform).",Den Aargau als Hightech- und Wirtschaftsstandort mit der idealen Lage zwischen den grossen Wirtschaftszentren positionieren und die Wichtigkeit in Investitionen für Ausbildung und Infrastruktur an dieser zentralen Lage sicherstellen.,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,Wirtschaft
Schuppisser,Annetta,GLP,06a,"Ich kandidiere, weil mir mein Umfeld wichtig ist und ich mich für eine Schweiz einsetzen will, in welcher eine hohe Lebensqualität herrscht und auch nachhaltig bewahrt werden kann. Dafür müssen wir mit unseren Ressourcen sorgfältig umgehen und auch dafür sorgen, dass unsere Wirtschaft funktioniert.","Die Weltpolitik wird wieder instabil, das wirkt sich auf die Weltwirtschaft aus und der Klimawandel kann uns Probleme bereiten, die alles Andere in den Schatten stellen. Wir müssen diese Herausforungen mit lösungsorientierten und vernünftigen Ansätzen angehen, frei von Polemik.","Der Aargau ist ein wichtiger Wirtschaftsstandort, was in der öffentlichen Wahrnehmung oft vergessen geht. Ich will dazu beitragen, dass der Aargau eine führende Rolle in der Schweiz einnimmt und dazu kann gerade auch der Aufschwung erneuerbarer Energiequellen einen wichtigen Beitrag leisten.",0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umwelt
Stöckli,Bernhard,GLP,06a,"Ich bin in einem politisch aktiven Umfeld aufgewachsen. Es war mir schon immer wichtig, an den einzigartigen politischen Möglichkeiten teilzunehmen, die unser Land bietet. Ich beteilige mich immer schon sehr aktiv an der Gemeindepolitik. Kurz nach der Gründung der GLP, bin ich der Partei beigetreten",Vereinbarkeit von Familie und Beruf weiter verbessern: - Längere Elternzeit und Splittingmodelle für beide Elternteile - ausreichendes Angebot für externe Kinderbetreuung und finanzielle Unterstützung durch die öffentliche Hand - besseres Angebot an Schulen mit Tagesstrukturen und freie Schulwahl.,Der Kanton Aargau hat für den Naturschutz und die Erholungsnutzung viel zu bieten. Dies gilt es zu bewahren und entsprechend auch zu unterstützen.,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,Familie
Marelli,Iva,GLP,06a,"Sich in der Gesellschaft, in der man lebt, aktiv einzubringen, ist für mich eine Selbstverständlichkeit. Ich war sowohl in der Pfadi als auch im Quartierverein engagiert. Der Schritt in die Lokalpolitik lag daher nahe. Sein Lebensumfeld mitgestalten zu dürfen, empfinde ich als grosses Privileg.","Die Liste ist lang: Klimawandel, Chancenungleichheit etc. Dennoch funktioniert Demokratie nur, wenn die Menschen partizipieren. Daher setze ich mich für die Teilhabe der Menschen an der Politik ein, damit in einem zweiten Schritt mehrheitsfähige Lösungen erarbeitet werden können.","Der Aargau ist facettenreich: Er ist Wohn- und Arbeitsort vieler Menschen, Wirtschaftsmotor, Grenzkanton, ländlich aber mit starken Ballungszentren. Alle diese Facetten gilt es in der Bundesversammlung einzubringen.",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kühni,Philippe,GLP,06a,"Mich beschäftigt es, wenn Dinge nicht so gut laufen, wie sie eigentlich könnten. Bereits in meiner Kantizeit war ich ein engagierter Diskussionspartner. Damals wollte ich noch nichts von Politik wissen. Politisiert hat mich die Erkenntnis, dass die Politik unsere Zukunft massgeblich gestaltet.",Angesichts des sich verschärfenden Fach- und Arbeitskräftemangels ist der Erhalt und die Qualität unserer Basisinfrastruktur gefährdet. Die Beziehungen zu unseren Nachbarn erodieren und in der Gesellschaft versuchen sich antiliberale Kräfte hervorzutun. All das gefährdet unseren Wohlstand.,"Dem visionslosen Stillstand und der weit verbreiteten Klientelpolitik entgegenwirken. Die Schweiz muss wieder grosse Schritte nach vorne wagen, wenn sie das heutige Wohlstandsniveau halten und weiter verbessern will. Ich bin jemand, der es sich nicht einfach bequem macht, sondern anpackt.",0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wirtschaft
Wiedemeier,Fiona,GLP,06a,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Balimann,Ramon,Junge_GLP,06b,"Schon früh hatte die Politik mein Interesse geweckt. Nach mehreren Jahren entschied ich mich dann für ein politisches Engagement, da die Jungen die Zukunft sind und eine wichtige Stimme haben müssen im politischen Prozess. Der Altersdurchschnitt im Parlament gehört dringend gesenkt.","Der Klimawandel betrifft uns alle, der Status Quo reicht nicht aus. Die angestossenen Veränderungen müssen konsequent zu Ende geführt werden. Auch die Mobilitätsfrage wird in den kommenden Jahrzehnten nochmals wichtig. Mit einem frühen Handeln bringen wir den Verkehrsfluss in die richtigen Bahnen.","Ich will, dass der Kanton Aargau auch in Zukunft gut mit dem öffentlichen Verkehr erschlossen bleibt. Mit einer zukunftsgerichteten Umweltpolitik tragen wir Sorge zu unserem Wasserkanton. Die Beziehungen zu Europa benötigen dringend ein Update, dies ist für den Aargau ebenfalls sehr wichtig,",0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"Verkehr, Zuwanderung"
Steinmann,Sarah,Junge_GLP,06b,"Politische Themen wurden bei uns am Familientisch oft diskutiert. Richtig politisiert hat mich der Frauenstreik 2019. Mir ist es wichtig, dass wir über unsere Zukunft selbst entscheiden können und uns engagieren für Lösungen, die gezeichnet sind von Weitsicht, Kompromiss und Nachhaltigkeit.",Die grössten Herausforderung der Schweiz sehe ich in der Dekarbonisierung. Wir müssen die Stromproduktion aus (neuen) erneuerbaren Quellen fördern und Hürden möglichst abschaffen. Auch ist die Beziehung zur EU zwingend voranzutreiben. Der Ausbau von Kinderbetreuung ist mir ebenfalls ein Anliegen.,"Der Kanton Aargau als Grenzkanton soll sich stärker für gute Beziehungen mit der EU einsetzen. Auch sollen möglichst gute Rahmenbedingungen geschaffen werden für eine vernetzte Wirtschaft, die möglichst vielen Fachkräften die Arbeit ermöglicht.",0.0,4.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Zuwanderung
Reber,Noah Elija,Junge_GLP,06b,"Zunehmende Polarisierung, Krieg in Europa, Temperaturrekorde - Status quo ist für mich kein gangbarer Weg. Ich kämpfe für Veränderung durch Kompromisse, mehr Frieden durch internationale Zusammenarbeit und Nachhaltigkeit durch Innovation.","Der Ausbau von erneuerbaren Energien geht in der Schweiz harzig voran. Endlose Bürokratie verzögert Windparks, fehlende Anreize bremsen die Solarenergie. National- und Ständerat sollen Gesetze ausarbeiten, die den Bau von Windrädern und Solarzellen deutlich beschleunigen und attraktiver machen.","Wie weiter mit den Atomkraftwerken? Was passiert mit der Autobahn A1? Welche Bahnprojekte sind sinnvoll? Alles Fragen, die den Aargau direkt betreffen. Als Nationalrat möchte ich bei solchen Infrastrukturfragen für einen nachhaltigen, aber wirtschafts- und sozialverträglichen Weg einstehen.",0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Energie
Frischknecht,Julia,Junge_GLP,06b,"Ich bin seit meiner Volljährigkeit aktiv dabei und fühle mich bereit, den nächsten Schritt zu machen. Mit 28 Jahren wäre ich auf jeden Fall auch gerne eine Stimme der jüngeren Generationen von Schweizer*innen und würde damit zu einer gesunden Diversifizierung des Parlaments beitragen.","Eines der wichtigsten Themen unserer Zeit und somit auch der Schweiz ist eindeutig der Klimawandel. Wir müssen weiter aktiv Bewusstsein schaffen, um die Bevölkerung bei bevorstehenden Entscheiden im Boot zu haben. Als zweites Steckenpferd würde ich mich gerne der Gleichstellungsfrage annehmen.",Der Aargau ist ein Pendlerkanton. Die ÖV-Verbindungen innerhalb des Kantons und in die umliegenden grösseren Städte sollen deshalb weiter ausgebaut werden. So kann der Aargau auch in Zukunft als Wohnkanton attraktiv bleibt und durch ein gutes ÖV-Netz nachhaltiger werden.,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,Umwelt
Urech,Janic,Junge_GLP,06b,"Politik interessiert mich seit Kindheitstagen. Irgendwann habe ich gemerkt, dass es keinen Sinn macht sich immer nur über die Politik der anderen zu beschweren. Also möchte ich mich selbst engagieren. Heute ist es mir vor allem wichtig, dass die Anliegen der Jungen aktiv vertreten werden.",In der aktuellen Situation von ständigen Krisen (Covid/Ukraine/CS) ist es herausfordernd einen kühlen Kopf zu bewahren und eine fortschrittliche und nachhaltige Politik zu betreiben. Die Bekämpfung des Klimawandels ist hier natürlich ein zentrales Thema aber auch der Umgang mit der Digitalisiertung.,"Der Aargau soll auch nach der Ära der AKWs als Energiekanton bestehen bleiben. Ausserdem ist für mich eine starke ÖV Vernetzung einerseits innerhalb des Kantons aber vorallem auch über die Kantonsgrenzen hinaus nach Zürich, Basel oder Bern zentral.",0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Energie, Umwelt"
Koch,Olivia,Junge_GLP,06b,"Durch meinen Vater wurde ich schon früh politisiert, ich intressiere mich seit meiner Jugendzeit für die Schweizer Politik. Ich finde, dass es wichtig ist, dass junge Leute einen Platz in der Politik haben und möchte das Parlament verjüngen, um Vorstösse aus meiner Generation durchzusetzen.","Mir liegen die Gleichstellung und das Klima besonders am Herzen. Die Schweiz macht heute viel zu wenig gegen den Klimawandel und muss diese Herausforderung endlich ernsthaft anpacken und sich verbessern. Denn die Folgen werden deutlich schlimmer sein, als heute Massnahmen zu ergreifen.","Für den Aaragu wünsche ich mir mehr Offenheit im Bereich Umwelt und Verkehr, um auf mehr klimafreundlichere Alternativen zu setzen und diese zu fördern.",1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,Familie
Turina,Luca,Junge_GLP,06b,"Vor 3 Jahren diskutierte ich mit einem Freund leidenschaftlich und ausufernd über Politik und wie viel wir als Schweiz gemeinsam besser machen könnten. Er meinte, kritisieren sei einfach, aber ich solle mich doch auch engagieren. Ich trat noch an jenem Abend der GLP bei und kandidiere nun für den NR","Mit dem Ja zum Klimaschutzgesetz haben wir ambitionierte Ziele gesetzt, welche nun erreicht werden wollen. So leisten wir nicht nur unseren Beitrag zum internationalen Klimaschutz sondern sichern auch durch unsere Innovativität unseren Wohlstand nachhaltig. Dafür braucht es nun die richtige Politik.","Im Kanton Aargau herrscht aktuell akuter Wohnungsmangel. Dieser wird sich künftig noch verschärfen. Eine Zersiedelung der Landschaft darf nicht das Ziel sein, doch für eine Verdichtung gibt es aktuell zu viele Hürden. Diese müssen beseitigt werden, damit wir auch in Zukunft genügend Wohnraum haben.",0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Umwelt
Marty,Anja,Junge_GLP,06b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siegenthaler,Thierry,Junge_GLP,06b,Ich bin nun seit Anfang 2020 Mitglied er Grünliberalen Partei. Ich war bereits seit längerem interessiert an der Politik und hatte somit kein Erweckungserlebnis.,Meiner Meinung nach sind die grössten Probleme für die Schweiz in den nächsten Jahren der Klimawandel und die Digitalisierung. Als 1. würde ich versuchen im Nationalrat Anliegen im Bereich des Klimawandels zu lösen durch den Abbau von Hürden und mehr Anreize zu schaffen.,"Ein wichtiger Punkt, welchen ich gerne erreichen würde und dem Kanton Aargau ebenfalls zugute kommen könnte wäre: Die Forschung und Innovation im Bereich der Energiespeicherung zu verbessern. Dadurch könnten wir Schwankungen in der Energieerzeugung besser ausgleichen.",0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Energie, Umwelt"
Leuenberger,Isabelle,Junge_GLP,06b,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ursprung,Stefan,Junge_GLP,06b,"Ich kandidiere, damit die Bevölkerung eine breite Auswahl an Kandidierenden hat und um die Anliegen und Interessen der Jugendverbände stärker in den Fokus der Politik zu stellen.","Abgesehen von einzelnen Themen (Altersvorsorge, Klimawandel oder Steuerreform) sehe ich die grösste Herausforderung darin, wie wir als Gesellschaft solche Probleme angehen. Die Parteien müssen wieder mehr konstruktive Lösungen und Kompromisse anstreben, anstatt nur gegeneinander zu politisieren.","Für den Kanton Aargau ist es wichtig, dass mehr lösungsorientierte Politiker aus den Mitteparteien im Nationalrat vertreten sind. Denn nur so können wir den Anliegen unseres Kantons eine starke Stimme verleihen.",0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Ferhatbegovic,Anel,Junge_GLP,06b,"Ich möchte mich für die Menschen in der Schweiz einsetzen. Die Sicherung einer gerechten und sozialen Gesellschaft mit einer starken und nachhaltigen Wirtschaft, Bildung und solider Gesundheitsversorgung für zukünftige Generationen sind meine Hauptziele.","Neben der Bewältigung der Auswirkungen des Klimawandels und der Schaffung von bezahlbarem Wohnraum sehe ich die Förderung der Digitalisierung und Technologien in Bildungseinrichtungen als einen essentiellen Schwerpunkt, um jüngere Generationen auf die Zukunft vorzubereiten.","Ich will mich dafür einsetzen, dass der Aargau als Wirtschaftsstandort gestärkt wird, indem innovative Projekte unterstützt werden, aktives Unternehmertum gefördert wird und Investitionen in die Infrastruktur getätigt werden.",0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,"Bildung, Familie, Wirtschaft"
Bruggmann,Angelina,Junge_GLP,06b,Gleichstellung war für mich immer ein wichtiges Thema und da will ich auch mehr erreichen. Leider sind junge Frauen noch immer nicht so gut vertreten in der Politik was man auch an unsere Gesellschafts- und Familienpolitik spürt. Deshalb habe ich mich für ein politisches Engagement entschieden.,Die Gleichstellung und die freie Wahl des Lebensmodell soll konsequent vorangetrieben werden. Die Vereinbarkeit von Beruf und Familie muss verbessert werden und hilft unserer Gesellschaft und Wirtschaft. Dafür würde ich mich als erstes einsetzen.,Die Schweiz und der Kanton Aargau sollen weiterhin einen lebenswerten Platz bleiben und sich mit innovativen Ideen weiterentwickeln. Damit auch die kommenden Generationen die Vorteile unserer schönen Heimat erleben dürfen - geschaffen durch gute Rahmenbedingungen der Bundesversammlung.,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,Familie
Morgenthaler,Christoph,Junge_GLP,06b,"Die vergangenen Jahren der Ausbildung haben mir in vielen Belangen - allen voran der Mensch-Umwelt-Beziehung  die Augen geöffnet. Ich verspüre eine Verantwortung gegenüber der Gesellschaft, mein erlangtes Wissen und die entwickelten Denkanstösse in die Politik einzubringen.","Der Druck auf die Ressource Boden betrachte ich als grösste Herausforderung. Darin manifestieren sich zahlreiche weitere Herausforderungen, die ebenfalls Lösungsansätze brauchen. Mein Kernanliegen ist der Schutz der Umwelt. Doch Umweltschutz über allem geht nicht. Er muss sozialverträglich sein.",Der öffentliche Verkehr im Aargau und neue Formen der Mobilität möchte ich fördern. Damit verbunden ziele ich auch auf den Ausbau erneuerbarer Energien ab. Dank des PSI kann der Aargau Pionierarbeit leisten. Demgegenüber strebe ich einen Stopp von teuren Investitionen in den Strassenverkehr an.,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,"Wirtschaft, Energie, Umwelt"
Hofmann,Dominik,Junge_GLP,06b,"Eine Kanditatur kam bei mir in Frage, da ich damit meine Generation in der Politik vertreten kann. Dazu habe ich selber schon immer gerne mit diversen Personen diskutiert und es ist immer interessant, ihre Meinungen zu hören und diese zu verstehen.",In den nächsten Jahren werden definitiv der Klimawandel und die Frage der Schweizer Neutralität zwei von vielen Herausforderungen sein.,Dass der Kanton Aargau im Vergleich zu den anderen Kantonen als starker Kanton bezüglich Wohnen und Arbeit bleibt.,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patriotismus
Le,Hai,Junge_GLP,06b,"In der Schweizer Politik herrscht Reformstau. Statt zukunftsfähige Lösungen zu liefern, stehen Partikularinteressen im Vordergrund und Reformen werden blockiert. Hier möchte ich ansetzen und vor allem in der Bildungs-, Sozial- und Umweltpolitik Akzente setzen.","Der Klimawandel mit den direkten (Wetter) und indirekten (Energie, Migration) Auswirkungen ist Herausforderung Nr. 1. Die Schweiz hat das Potential, als Innovationsstandort eine Vorreiterrolle einzunehmen. Progressive Ideen müssen gefördert werden, um eine grüne Wirtschaft zu erreichen.",Die Schweiz und die Welt braucht innovative Start Ups und Cleantech-Unternehmen. Das Aargau ist bereits eine treibende Kraft für Cleantech-Innovation. Dieses Potential gilt es noch auszubauen.,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wirtschaft
Palit,Orun Kumar,GLP,06c,"Ich war schon immer ein politisch interessierter Mensch. Wenn man etwas verändern und gestalten will, muss man in das politische Milizsystem mit Freiwilligenarbeit einsteigen. Martin Bäumle hat mein Interesse an der GLP geweckt. Unsere direkte Demokratie ist einzigartig. Zu ihr müssen wir Sorge tragen.","Gesunde Staatsfinanzen und Krankenkassenprämien: Ausgaben kritisch hinterfragen, neues Krankenkassenmodell. Vereinbarkeit von Familie und Beruf: Tagesschulen, bessere Kinderbetreuung und Individualbesteuerung. Europa und Energie: Rahmenabkommen mit unseren Nachbarn abschliessen. Klima: Solarenergie fördern.","Ich möchte, dass der Aargau ein attraktiver Standort wird, sodass sich mehr Firmen im Kanton niederlassen. Dafür müssen wir gute Rahmenbedingungen bezüglich Steuern, Forschung und Entwicklung, Bildung und Infrastruktur schaffen. Damit erzielen wir mehr Steuersubstrat und sichern uns den Wohlstand.",1.0,1.0,0.0,2.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,2.0,Familie
